Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,RS_Percentile,Sector,Industry
NIACL.NS,203.14999389648438,242.60000610351562,-16.26134015437668,3472867.365079365,2.0290258016918417,13.257512084872802,34.046596604926435,49.79025531303516,0.3298448610383574,203.41702631622343,195.7977101407462,183.22963256835936,173.825203704834,161.11301208496093,81,Finance,Multi-Line Insurance
TALBROAUTO.NS,419.0,451.6000061035156,-7.2187789333295616,209500.1952191235,1.9961081915035983,-0.7226603201478832,17.416279342434926,69.63562753036436,0.33134213569997006,415.14554985507175,414.1566877486283,411.7669995117187,377.96299896240237,321.504098815918,81,Producer Manufacturing,Industrial Machinery
TINNARUBR.NS,1075.3499755859375,1317.7581839116879,-18.395500121742813,65935.104,5.745095303044634,-3.7463065990948174,24.194030337867602,66.81791360650573,0.3381062275444807,1030.176749299845,1035.458987406986,1040.7301623535157,926.2032000732422,819.6914984130859,81,Process Industries,Industrial Specialties
SONACOMS.NS,799.5,844.0,-5.2725118483412325,2210706.3214285714,2.1529387414959134,-0.06249999999999867,35.20339640137682,55.28688757800497,0.3287856782576463,799.9327977435258,796.8881590479664,757.8249987792968,676.8775170898438,589.6334461975098,81,Producer Manufacturing,Auto Parts: OEM
ALIVUS.NS,1412.5999755859375,1488.4866814641196,-5.098245541810131,120805.80722891567,0.8495769850000112,6.605691234791644,37.44837231676501,54.133462550205344,0.3429399266056997,1390.3469641914612,1362.2235228635502,1254.3463793945311,1157.0407446289062,1039.9497247314453,81,Health Technology,Pharmaceuticals: Major
KIRLOSENG.NS,2249.0,2714.2611782271474,-17.141356254118424,614042.392,5.177007372400477,5.527404820150772,25.35485543864009,56.81568908633481,0.3195591396739615,2187.986409351587,2164.7960858936895,2205.1068139648437,2033.8284301757812,1661.3118890380858,80,Producer Manufacturing,Electrical Products
TTKHLTCARE.NS,1230.199951171875,1247.0,-1.3472372757117101,9859.546184738956,6.079158658992778,13.403382724846002,40.999871141611166,41.44118091016655,0.3216502611741845,1134.2922794676867,1113.276028491101,1043.5728698730468,970.4093853759765,958.9409786987304,80,Health Technology,Pharmaceuticals: Major
AGI.NS,788.9000244140625,939.0,-15.98508792182508,243114.72,0.8501149778283867,9.844056113250389,27.705386388354913,54.68627929687499,0.32239950355689395,759.9868803013643,745.8376661516926,716.4060021972656,671.7885003662109,651.2015003967285,80,Process Industries,Containers/Packaging
MEESHO.NS,213.35000610351562,254.39999389648438,-16.136001878078677,24593725.01058201,0.8270321122504587,12.047687621557035,27.815725164085457,53.048791567340416,0.3205647491169825,209.06568570102775,205.00404889843168,194.83260070800782,189.39989990234375,,80,Retail Trade,Apparel/Footwear Retail
GOODLUCK.NS,527.0,557.3666381835938,-5.448233909829225,562453.2063492064,11.005792522380208,18.82750845546788,20.392932173591017,52.20949084622508,0.3186775693389894,484.7557774786474,477.0857809583705,488.1903326416016,469.1503332519531,417.68556823730466,80,Non-Energy Minerals,Steel
