Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,Days_Since_Peak,Max_Base_DD,Prior_Leg_Gain,Vol_Dry_Up,RS_Percentile
CONCORDBIO.NS,1505.699951171875,1693.8579163761817,-11.108249599048392,267745.14342629485,4.00635504291138,4.2223300381867945,9.746085655497104,28.966837605550765,0.15755662250797936,1472.6462775182313,1468.0334574253045,1400.9939404296874,1299.0958111572265,1258.1712203979491,244,-42.0774646822929,3.43543663257313,False,64
GENESYS.NS,307.80999755859375,612.0,-49.70424876493566,917931.2301587302,33.32033569335226,45.67439333315857,-3.944457533760759,10.782793160679738,0.1559669224011061,263.1610072916822,245.38569202557227,249.43777709960938,265.33698745727537,298.6902444458008,226,-72.4673202614379,0.27773592933524327,False,64
IFGLEXPOR.NS,206.0800018310547,334.28171894337873,-38.35139938778378,137363.56972111555,-0.6556115476019198,-3.217015488821595,7.60251776808929,35.39458905210968,0.1572962669874615,209.13637300765373,210.6725979885261,213.3138330078125,197.7307861328125,188.197783203125,234,-64.59171628181466,25.077397330156725,False,64
GALAPREC.NS,1031.0,1260.0,-18.174603174603178,36842.47011952191,0.68359375,0.6344558321132343,-1.2310174724796563,37.4575050702594,0.1480894732778251,1038.2138435089562,1043.9812330333384,1090.9639916992187,1008.7774975585937,880.4114990234375,49,-23.722224159846228,44.84417892116037,True,63
IFCI.NS,82.29000091552734,107.5,-23.45116193904433,37630449.59126984,-18.83014091051084,7.34411294608468,-7.331083234801305,43.8384936766441,0.14921880998383102,89.46578434740066,87.4770420931481,79.56280044555665,75.12670017242432,65.15090005874634,5,-24.16744498319404,30.880452429207715,False,63
ANANTRAJ.NS,598.3499755859375,742.4300925158334,-19.406556709152134,3518509.638888889,-4.3328860967586476,-4.576989516903884,10.843925752380311,33.18514101671368,0.15178547619342925,612.701244197719,612.9120606435837,605.1354870605469,562.7672003173828,541.1028471374511,234,-45.80784023633535,39.10741549422947,False,63
ADANIGREEN.NS,1281.300048828125,1631.5,-21.46490659956328,3415786.369047619,-1.5369245561783207,-2.8582222268290325,-13.571666183600339,48.7548714396276,0.147051118197873,1294.4885480919434,1307.8470986512823,1383.5160009765625,1405.0184997558595,1185.6802493286132,43,-25.534782444740266,16.45376274770005,True,63
TEXINFRA.NS,115.5199966430664,121.30000305175781,-4.7650505055841785,151326.396,-0.8818777291718871,4.123547574822073,14.34444861301416,24.820171729331463,0.14967925017684058,114.49837202664688,113.26428351577587,112.73712615966797,106.76834915161133,102.18689559936523,3,-7.5845048196009905,5.426966033875447,False,63
WESTLIFE.NS,569.5999755859375,766.669811438393,-25.704655760831585,241502.816,5.374153815372007,-4.220621507630929,20.404292446287986,23.629523134850096,0.1526638806783745,557.6992998221388,557.6362567449166,534.7836206054687,501.99256286621096,502.46261947631837,249,-48.07090968467447,0.0,False,63
TATATECH.NS,762.1500244140625,891.0,-14.461276721205108,1258642.0595238095,-4.731246948242185,-12.235144750449578,0.5071289095513132,43.21360126342011,0.14517425533319303,791.5161791403818,798.4355252928344,781.4799975585937,731.8127166748047,667.2679850769043,23,-14.915827655899271,14.096656004558895,True,62
FEDERALBNK.NS,344.5,370.4344787597656,-7.001097426620662,9208720.162698412,0.4373177842565523,-1.9217081850533835,7.821873370588306,31.4111284459611,0.14570403530975912,346.16281126749857,347.94958146428036,347.95916748046875,324.6338934326172,299.025101852417,29,-8.863773363154959,22.028892697908443,False,62
EXIDEIND.NS,412.6499938964844,496.3999938964844,-16.87147482468838,2751957.984126984,-2.757160843348061,-15.005150587747806,6.71148243540276,39.793471004856286,0.14654086930678975,424.2970320850887,434.0058907815523,443.2900012207031,408.3129287719727,372.2850225830078,23,-17.465749950740918,24.994538832844416,True,62
MANAKCOAT.NS,128.52999877929688,182.7466119542093,-29.667643408074483,715427.068,6.531286492961819,9.431166167590476,20.192205545868134,14.437187328841116,0.14371898478111164,124.13030825033967,123.0530964892106,122.06604095458984,114.17827407836914,118.42330173492432,219,-48.47391471782986,25.015605714453848,False,62
PCBL.NS,331.04998779296875,413.2299507534673,-19.887223278626053,2129895.394422311,5.346058168009149,4.613675153340102,10.746334512786282,23.40887266419398,0.14044790266982413,326.09592776700345,323.49876022628393,319.8535479736328,306.00944946289064,294.73684494018556,244,-45.942659760577996,5.4974511024625805,False,62
EDELWEISS.NS,132.42999267578125,139.35435997550803,-4.968891752610938,5554364.813492063,-1.602868833408344,7.221993393422932,11.073261638323606,24.71946522679389,0.1449387637755839,131.49596871697972,128.39309992896938,121.66553924560547,118.61360122680664,113.92594947814942,1,-6.884313249416129,16.009162576838285,False,62
NIITLTD.NS,92.48999786376953,113.50703982524603,-18.516069130015246,1070650.2222222222,-6.5379964435734355,-2.995323745036882,-11.556176170501796,46.14381016956835,0.13737806823312076,96.17375460870329,96.81923415463574,96.68106033325195,89.18466594696045,82.51926393508911,251,-57.298475406133086,0.0,True,61
DIXON.NS,13425.0,18471.0,-27.318499269124572,533735.4007936508,-5.723314606741569,-4.346277164232282,9.726195341234156,29.86070806732444,0.13420554935779408,14015.675505286783,14167.175850598895,14093.62,12829.45,12132.295,241,-48.0266363488712,0.9373128631652738,False,61
SHARDAMOTR.NS,943.75,1189.9000244140625,-20.68661394769473,64795.664,7.50085132186753,7.177333834895316,17.37454316621443,16.218214911248552,0.13885200813529566,908.2741916433586,900.2063491408167,884.6720007324219,866.6709979248047,875.894997253418,209,-41.171528226104705,12.135965784414493,False,61
TITAN.NS,5009.5,5186.7001953125,-3.416434122655587,981902.6071428572,-0.20916334661355007,-1.0703673839670302,15.85840042786315,23.390402014858026,0.13878691122847395,5028.225146682933,5025.174608730108,4896.75751953125,4565.847712402344,4338.376805419922,11,-4.698559510587197,15.064678257291408,True,61
IKS.NS,1740.5999755859375,1933.0,-9.953441511332773,244124.52589641433,-1.0966559782025542,-2.295819501210361,6.037159645807955,31.138394602088315,0.13697676236515388,1766.9793894567113,1773.0316273450649,1810.642001953125,1739.1389990234375,1647.3995013427734,45,-12.75737069766878,20.8612747803951,False,61
SAGILITY.NS,45.20000076293945,57.700033807096844,-21.66382273873112,29455962.833333332,-3.460057544733075,5.954057488543163,13.372194712714247,19.755552873862236,0.12758685306594494,45.379141774654535,44.92212307922907,43.3453247833252,42.16023715972901,44.21737468719483,218,-38.044880206547994,22.10292083897576,True,61
EPL.NS,239.3000030517578,274.0299987792969,-12.67379333731652,1500985.091633466,-3.1566179114096093,-3.2114553733197493,4.845775189452928,30.103850693659773,0.12537319968494876,246.1259208049976,246.49730521605596,241.4974008178711,232.5479002380371,221.04179985046386,15,-14.553152961523663,15.8755710396413,False,60
GENUSPOWER.NS,323.1000061035156,363.0,-10.991733855780817,1383184.3412698412,-4.351682125714717,5.398799207170124,-1.763450258620014,31.128252478469555,0.1256685754266437,330.68447760835494,329.2587318908618,320.1889990234375,318.8627990722656,296.40313247680666,213,-43.151380470633185,8.451471298553104,False,60
VIYASH.NS,257.6000061035156,298.0,-13.557044931706164,2192144.6944444445,-3.103253643254633,-3.266985388004151,4.143925509227753,30.562596106974848,0.1250449365363197,261.8102783730809,263.13300531459726,266.0869995117188,255.37419937133788,230.32574951171875,49,-17.684562734309463,28.69067690883742,True,60
IIFL.NS,600.5999755859375,705.0,-14.808514101285464,2332607.765873016,-7.763195413163427,-5.558618750302924,13.728461153507876,25.793268453306915,0.12547802435998204,625.8730200478274,629.3876452906728,604.7870007324219,545.2945010375977,536.8914956665039,14,-15.602836879432624,42.32578005064682,False,60
ELGIEQUIP.NS,617.7000122070312,645.9000244140625,-4.366002653833823,583345.6892430279,-2.0068158751251786,7.323434160027165,1.935120035478466,26.481397434640463,0.12437100228992641,623.6610214902183,618.4731578879716,597.4672448730469,585.7683862304688,535.2667164611817,2,-6.719309920050465,7.818651986915315,False,60
SCHNEIDER.NS,1227.0,1548.0,-20.736434108527135,344436.59760956175,3.0226700251889227,-14.309659956735333,0.8880158906205082,35.21405956189074,0.11792363603114274,1210.5531051740907,1229.5385100568658,1311.4200073242187,1291.901005859375,1047.449753112793,46,-26.68604493449208,16.80324034598497,True,59
ADANIPORTS.NS,1764.5999755859375,1891.0999755859375,-6.689228577712047,2433459.5697211158,3.404627927684589,5.981980515671914,-2.227397614948523,27.347240780990557,0.11807535923814508,1724.8310939855091,1712.697191641667,1739.03599609375,1754.988927001953,1608.996088256836,49,-15.758024633661572,6.91312211995605,False,59
GROWW.NS,200.24000549316406,227.1999969482422,-11.86619358151656,53894084.876777254,3.2164976768886966,1.136420999835619,0.2804551471975003,28.49900734151123,0.12032673448419734,195.34713361046605,195.17808425779776,197.2383999633789,197.6027001953125,181.79850006103516,97,-20.77464682316642,29.81634520272365,True,59
RICOAUTO.NS,134.1699981689453,157.3196224733626,-14.715026606637704,4269431.571428572,2.8437768389933504,2.200949741526914,1.0967424828184802,27.463564272631057,0.12039016086102687,131.11795363513883,131.48248032090476,133.88881454467773,129.51318412780762,124.32331172943115,27,-21.51010699390583,15.620360200528594,True,59
SIEMENS.NS,3957.0,4149.39990234375,-4.636812716823813,404700.9003984064,-0.5028916268544181,-0.7524454477050413,9.33610777247036,23.969465088338126,0.12187840114849907,3974.6414051352676,3967.6643514773555,3828.045283203125,3750.9509790039065,3464.647307128906,13,-7.013062294517125,14.186523940054329,False,59
JINDRILL.NS,633.25,704.4000244140625,-10.10079811868929,1293340.0717131475,-2.56193626536233,6.484071934239788,5.352115593617324,23.159688700082693,0.1191013091843,647.0064793615306,636.856336198532,612.4464465332031,598.6915344238281,555.7640325927734,1,-10.526692482122257,8.315758891013857,False,59
ASAHIINDIA.NS,985.7999877929688,1071.7996569938532,-8.023856757156778,225927.0278884462,2.657703881694795,10.804682249651009,10.637152460488352,15.37301915153828,0.11767060236861501,962.757353875206,950.5273067045911,916.5239147949219,888.4513049316406,909.2070764160156,196,-27.830539250545883,21.80771293556667,False,58
MANAPPURAM.NS,329.0,380.45671483079525,-13.52498532025651,4560110.146825396,-3.1498415727197804,-5.2969607314343525,3.9361782947739288,29.038764814519237,0.11421983110681026,333.5090721088619,339.74546238897585,346.8080181884766,329.1925668334961,306.7464488220215,31,-17.91444976024108,18.478615684784394,False,58
WAKEFIT.NS,155.1300048828125,224.0,-30.7455335344587,2189035.1818181816,2.362257841612858,26.771268612352394,25.05441440262366,-4.228911609708086,0.11415239183535628,151.19655509602802,146.26370586338095,134.82680053710936,131.41790061950684,,146,-50.26785646166121,11.78428647006642,True,58
AGARWALEYE.NS,508.3999938964844,568.0,-10.492958821041487,399442.596,-1.108730200377206,-0.019666883680558023,15.953923991778463,16.793018183653707,0.11388578074221188,511.21841477798705,509.27636378536096,500.62300048828126,480.78550109863284,473.2070008850098,225,-29.401408450704224,27.127593492544875,True,58
CHOLAFIN.NS,1845.9000244140625,1952.5,-5.459665843069783,1654687.1792828685,-0.1838546652403461,-3.7390463123032958,11.673016407314307,21.002883674459195,0.11136863662993277,1845.3619348778623,1849.402280816143,1835.642197265625,1720.6657678222657,1680.7095825195313,25,-9.167733674775924,33.39486389887678,False,58
CRISIL.NS,4697.89990234375,5038.987542214121,-6.768971683555658,56541.36111111111,-2.167848764186797,5.183145375731368,16.523918906668776,14.151715147109467,0.11437705929572015,4714.614960464375,4658.271153303717,4448.775986328125,4256.248298339844,4294.135028076172,247,-27.169793975387435,0.9326919719501836,True,58
TITAGARH.NS,842.1500244140625,971.0,-13.26982240843847,1035450.8888888889,-3.4065437866090176,-1.010869889619448,-5.847167206574233,31.70941386588113,0.10386787027795391,856.5286815393123,850.6633956574998,843.4009985351563,838.9435015869141,795.8929992675781,61,-18.4346035015448,25.72121743499134,False,57
ADANIENSOL.NS,1373.0,1789.0,-23.25321408608161,2400956.726190476,-2.596479584268141,-13.265950726468734,-7.9203257675280465,38.365415387514815,0.1005723032102695,1421.1302044577653,1470.4474150236208,1589.7940014648439,1520.9520031738282,1266.3135006713867,38,-24.650642817216315,19.018650821524076,True,57
TEJASNET.NS,552.6500244140625,644.75,-14.284602650009692,6170183.26984127,-10.013839868959518,2.3047041698806447,-4.944960232668438,30.20379515138285,0.10057586837832785,562.2135185362669,551.9016080875514,535.2009985351563,530.2944995117188,471.57199935913087,60,-24.303995689341797,53.85644174840329,False,57
GVT&D.NS,4548.10009765625,5636.049839022599,-19.303408813627897,841580.9007936508,5.615036201277612,5.915791199690612,-6.4267374652936855,26.497718914721368,0.10415728186366327,4479.774196124296,4412.303894948532,4366.480288085938,4576.3707202148435,3982.093643798828,58,-29.87257122828283,19.53637056399824,False,57
ALGOQUANT.NS,64.61000061035156,71.01000213623047,-9.012816974150628,1197498.953488372,0.17054358194039665,-1.9277424043919744,12.6002080997762,17.49408735816025,0.10409203250512604,64.27200838529501,64.65261933385113,64.81399963378907,60.98999992370605,,171,-32.68554034774179,0.0,False,57
CGPOWER.NS,909.0,980.9000244140625,-7.330005364921033,3359113.976190476,2.020202020202011,2.532289494799911,-3.369832230857317,28.046199287043372,0.10916008146540336,903.3329724311171,896.0429137226836,889.7849975585938,890.8979992675781,782.2645590209961,51,-16.928335681030738,11.675014745486024,False,57
MUKANDLTD.NS,139.47999572753906,151.02053644043738,-7.641702900088632,170419.08764940238,4.895836991104985,2.891707169920066,5.045479681007881,18.01082551577671,0.09785899243707559,137.93766786223108,137.29681422868393,136.62157974243163,135.6803412628174,131.34663181304933,83,-16.363051765408244,17.477718512352467,False,56
JAMNAAUTO.NS,135.4600067138672,152.60000610351562,-11.231978180932433,2650287.760956175,10.99639929339955,9.45378504822405,8.4026950274676,10.651861411504072,0.09771950011826674,127.17429066497107,126.13194265249962,129.7838005065918,126.9423999786377,126.69904979705811,143,-28.427262875327695,15.589167547398075,False,56
BAJFINANCE.NS,1034.5,1176.4000244140625,-12.062225558414074,8152260.119047619,-2.451673738802451,-5.161353713598526,8.462386902947273,21.73081171551963,0.09953602640492082,1052.2946500645455,1062.1843362418133,1067.3500061035156,999.245698852539,973.5219396972657,29,-13.711326545446545,33.17504298936391,False,56
LICHSGFIN.NS,562.9000244140625,586.4255760885916,-4.011685818930766,1689339.155378486,1.6065026018163397,13.031911764417515,3.6746650167249983,15.185982275888076,0.09943825028437868,548.147620856889,535.7296132931586,523.9272747802735,532.8467599487304,523.4874635314941,88,-17.218819914891625,14.263408056222882,False,56
ZYDUSLIFE.NS,1119.0999755859375,1205.0,-7.128632731457474,1064969.3333333333,-0.08035932268415369,-4.1291931145361005,3.838482253938702,23.645614588770346,0.09775915956514114,1135.5326016620018,1138.134906569771,1136.7845092773437,1087.0826428222656,996.9773498535156,23,-9.327802855938794,10.509905336821323,False,56
TORNTPHARM.NS,4965.5,5250.0,-5.419047619047623,383345.3015873016,2.233889232036246,1.03774544714621,11.167075981749486,13.334123862907909,0.09114710352320875,4944.755795670153,4944.698215323621,4947.8980078125,4690.065981445313,4359.918780517578,29,-8.304761904761904,14.502088513931755,True,55
UNOMINDA.NS,1201.5999755859375,1378.852549646065,-12.855078239194329,853618.3968253968,-3.8489219384887474,-3.0967761624243972,10.28912121027421,18.77836535093893,0.09593835077124081,1236.7940902335756,1241.5375604680871,1212.71400390625,1159.0743835449218,1167.7150686645507,234,-28.02263856275512,6.559047544528274,True,55
LTF.NS,309.1000061035156,338.6000061035156,-8.712344792746807,6475065.924603174,-1.5605076103453408,-1.9819248070502282,5.046731046224506,21.039702609551703,0.09377464635243453,312.184799641524,313.38816907857733,314.53699768066406,299.3242791748047,292.2757228851318,48,-12.241586373261704,20.306733631994554,True,55
APLLTD.NS,810.9500122070312,983.3745824758901,-17.533966541491964,127118.08764940238,0.908354080906193,-3.647598326680246,11.556897640333963,17.021327191828295,0.09636915911586078,816.1259224692512,817.6304209849999,817.1787524414062,783.432466430664,775.5636563110352,214,-36.29258259721105,1.4306022624350545,False,55
ALPEXSOLAR.NS,898.9000244140625,1370.0,-34.38685953182026,64920.48192771084,2.409572704535745,14.008499016679487,-9.21118608430459,23.696162008316122,0.09757766051824544,891.1590781058428,871.1279777570089,839.4860009765625,911.8725006103516,879.0984982299805,248,-51.82481751824817,0.0,False,55
CLEAN.NS,842.0499877929688,1203.3363646220066,-30.02372299639806,365658.2908366534,-0.8127715784024048,5.108391683512825,6.874375375278374,15.27693953514877,0.09113489605505345,835.7311287974026,825.7463177317613,788.9816772460938,787.7504034423828,793.2835162353516,246,-46.07140560864201,3.327001712066413,False,55
TECHM.NS,1541.0,1807.040094106148,-14.722423424575126,2243528.257936508,-3.5005337566184513,-5.979255643685177,9.278831175565273,18.62591384179424,0.08688110384988397,1563.3249169698381,1579.1540668542084,1577.2560083007813,1493.1694189453126,1489.5252941894532,153,-29.660192536623796,9.275524971533788,False,54
BAJAJHLDNG.NS,11134.0,13642.165482850582,-18.38539113166139,61302.944444444445,-0.2508511019530535,-3.182608695652178,7.725056396083563,18.581422373907053,0.0908847901906215,11136.64891970955,11186.643349951186,11057.86,10681.49490234375,10586.852172851562,247,-37.82075516582525,4.305673052686854,False,54
GLENMARK.NS,2419.199951171875,2535.0776323504288,-4.570971701214388,649166.5833333334,-0.7385524520195808,4.379616557996746,12.282984527474138,11.558811751260833,0.09110488125143966,2434.0847766072557,2407.3982430071105,2314.9281884765624,2289.6815234375,2174.754482421875,10,-5.9555389060885755,13.749431595487426,False,54
INDUSINDBK.NS,978.2000122070312,1077.8499755859375,-9.245253572950618,3290056.4682539683,-3.0044608619701263,-4.537907795512741,5.808253092186266,20.30751219471183,0.08657453160241052,996.2605319701076,1001.0970944209869,1011.8690002441406,963.6679931640625,917.9783273315429,37,-10.62763746231914,14.880614248966051,False,54
MOBIKWIK.NS,209.6999969482422,324.75,-35.42725267182688,2258764.5,9.150532103819486,2.9657238424456223,5.935842475952269,13.082395485031007,0.08521908915669156,196.38755833543343,196.48258366441956,202.7738003540039,202.0400003051758,205.7530004119873,248,-53.3610448918038,2.367023598000273,False,54
MOSCHIP.NS,210.2899932861328,288.45001220703125,-27.09655594148497,3031405.3928571427,-0.9094373402454003,-0.09502218718776545,-2.9087230058074898,25.22479750959978,0.09107353930635574,211.42584919394736,211.77295145862317,217.95059997558593,214.16169998168945,202.3609999847412,233,-49.10729872100196,11.61455212558382,True,54
TATACAP.NS,362.8999938964844,390.20001220703125,-6.996416570090236,3504762.0735930735,-3.2395665356457215,-0.23367865388745912,7.197291218039603,16.117565609339792,0.08235521224805734,366.5716204943391,366.5764810588819,361.73902709960936,344.0599969482422,339.14517807006837,26,-8.995388263825156,19.290208687952813,True,53
TVSSCS.NS,130.49000549316406,146.5,-10.928323895451154,1159374.176,0.7411462386430756,1.1315250156395784,-3.053492142630898,21.465144859426477,0.07970429927973546,128.25424607378383,128.5389357588539,132.0137989807129,127.58209968566895,117.47675003051758,44,-17.8156986171475,25.008828135903684,False,53
CDSL.NS,1360.0,1658.570789743815,-18.001691069811542,1765385.0717131475,-2.4390243902439046,1.5683345780433067,8.430563094160926,13.347008214492018,0.07937736690629356,1377.2559856019761,1375.2673629555911,1364.1442016601563,1305.697518310547,1328.8657696533203,203,-33.30345469125907,5.235797997522096,False,53
INDHOTEL.NS,718.5,789.0359805542071,-8.939513823522171,2555039.523809524,-0.2083333333333326,-0.4502944232767536,3.931433652764116,18.340564645518253,0.08404763736047852,720.8411260726259,722.9729441522862,729.6580017089843,700.324937133789,686.4234103393554,249,-28.711121840483177,2.183596155788403,False,53
CMPDI.NS,215.22999572753906,281.3180883112053,-23.4923011813435,4213483.547008547,-11.762054221374175,-10.663291813322662,-16.040113423390935,40.88322483085398,0.08232392120522364,228.7483183203484,232.54101962793283,243.8646762084961,237.24369567871094,,50,-24.228120224426075,26.52168575042637,False,53
M&MFIN.NS,356.1499938964844,415.0,-14.180724362292917,3370554.257936508,-4.683527441686019,-10.153885121025219,22.26387669688816,10.285569348377743,0.08294260980043901,367.983727859869,372.60313400980294,369.2076434326172,335.02403350830076,338.78115112304687,24,-15.289159567959343,41.539788666399936,True,53
GARUDA.NS,181.89999389648438,249.3000030517578,-27.03570330132742,1462941.9484126985,1.7736240388981805,-0.9313254769254597,6.467654315606941,14.719977735409362,0.07819384697350552,180.11423059869284,179.85075328384397,178.7355987548828,176.8513996887207,178.39074989318848,213,-47.85399181362611,13.981375006054652,False,52
KOTAKBANK.NS,419.0,452.4189269358333,-7.3867216745715725,16195785.107142856,-1.2956419316843326,6.778798806641362,2.9112095915599934,14.412807162000242,0.07864681310427933,417.75206433010135,412.9905462947952,396.6285736083984,392.2334963989258,399.9959619140625,225,-23.76434350547929,12.244590335499472,False,52
RAMCOIND.NS,322.25,396.66439743304363,-18.760039447604992,382373.33067729085,-0.5401234567901203,-9.948303897252853,10.047856463957583,17.016692088002582,0.07777360649258726,325.4878446865833,331.41156394689443,342.2087066650391,316.8436767578125,305.96655471801756,243,-42.055017392601556,7.977836238007052,True,52
GSPCROP.NS,471.25,666.5340937074551,-29.298440327520016,401436.9,-23.738219538466176,-20.18741634029756,3.3372164736517496,32.56169812397871,0.07614538969780879,544.4337894910037,566.9745973258235,548.5078381347656,488.24035186767577,,13,-30.243626455648354,61.752273506282386,False,52
SAIL.NS,179.0,209.6999969482422,-14.639960608020186,21619185.825396825,-9.044716857588897,6.118098039080877,-1.0995112618189418,19.420909152636856,0.07757658204566346,186.7910842825785,185.1805150358689,174.95199951171875,180.968299407959,165.9027997970581,86,-24.649500807653467,32.81740118867689,False,52
AUBANK.NS,1058.9000244140625,1144.0999755859375,-7.4468973857149905,2343580.111553785,-1.222012647941928,-2.9778265780641022,2.5472524292366128,17.482635963883464,0.07039463533917358,1069.942606499219,1073.5656136812938,1060.3166845703124,1033.9630847167969,1000.5329541015625,12,-9.693210976362998,8.933600808363384,False,51
OIL.NS,489.79998779296875,529.9163379046904,-7.570317660018421,4082392.8293650793,0.3071882116523872,2.292963671128101,16.95498981711616,4.3038203374619055,0.0729733663551047,490.3524149691694,482.9338019398112,460.3666107177734,460.7652716064453,454.3492445373535,86,-23.898304844901787,9.988311952904683,False,51
JBMA.NS,620.2999877929688,788.908731607289,-21.372401782244697,1808111.5912698412,-0.7100364294596373,-1.8552675925219475,-9.280268051365448,25.664179348084136,0.07039534162373669,619.9907875197624,627.8403414479902,649.3266809082031,655.598076171875,617.1443032836914,243,-39.62025152178654,17.951589109200007,True,51
ABSLAMC.NS,1109.9000244140625,1194.9557175378152,-7.117894987691131,380940.64940239047,6.190210128659679,6.8650154538950625,-0.731789493727053,13.754228812959756,0.07274178780710767,1061.4473712839124,1047.1307023207066,1047.0804382324218,1048.6763500976563,942.6772805786132,58,-18.549284002051902,10.794072861313108,False,51
BAJEL.NS,179.88999938964844,225.91705733944445,-20.37343195411736,693788.3452380953,-2.137965280155074,-7.344833868209644,-9.53467560765916,28.969317188308153,0.07044560891368078,183.79262546783963,185.30056559102403,184.52592926025392,186.68112747192382,175.250122756958,245,-40.40319105894648,16.14088174259649,False,51
DLF.NS,644.5,784.9450504063134,-17.892341678390654,3642094.749003984,-5.450014389128233,-2.606724593879861,6.2074420427256305,16.930962649819527,0.07568271315056704,665.6878523779205,667.6485530462888,661.9272668457031,625.893804321289,624.1423655700684,246,-38.4247616790949,3.9796424136320008,False,51
SANDHAR.NS,618.5999755859375,758.3330403781767,-18.426345332725457,318752.2988047809,-0.8409372968356088,-0.6272699266740567,-11.954438993447013,26.770542841120083,0.06912337723395558,628.626761833047,633.3513434645431,633.1270129394532,626.6568347167969,571.3899369812011,64,-24.6593308778153,40.47548293754395,True,50
GAIL.NS,173.6199951171875,181.85195677766524,-4.526738016100785,10390640.146825397,0.12687498757033566,-1.0095781382333358,-1.1163900090216061,17.82659576307808,0.06606493173635115,174.19196620033122,173.95592375141962,173.4298257446289,170.22192794799804,164.52138771057128,29,-6.777063558275332,3.3807862451483484,False,50
WEBELSOLAR.NS,75.83999633789062,137.89999389648438,-45.00362603727128,5128839.456349206,1.7576782236009336,-12.927672024674042,-28.54047083710053,43.77250490595379,0.06537094128676645,76.55555780543129,79.32968750327592,89.68820007324219,98.8042000579834,88.79789999008179,209,-63.4517739255942,4.9251581976615055,False,50
USHAMART.NS,494.5,529.2999877929688,-6.5747191754292,742457.5219123506,-4.101623855849801,-0.9315824808862394,0.6596766322200853,18.2987234453877,0.06920913486058876,499.28329805595007,498.9517762646964,499.4565985107422,487.81063354492187,455.3227293395996,4,-7.982240879349067,1.5512120714751942,False,50
SENCO.NS,346.3999938964844,428.75506028088586,-19.207952048530707,1408078.956175299,-0.759201830442735,0.5079750974612107,-0.7978933294855661,16.55957666211485,0.0641013750244824,353.27094235249416,356.396791782968,365.8349340820312,350.52630096435547,333.26970123291017,33,-23.47674732218029,23.107509848070706,True,50
REFEX.NS,273.54998779296875,413.67773156512,-33.87364923946667,1386065.454183267,-3.185277079747928,-6.765510060139601,-14.255781743666507,31.757421738545986,0.06754604452315731,277.56092690913175,283.86944868676005,303.09250793457034,301.66909896850586,273.42071350097655,241,-54.69879857339869,13.281482482258822,True,50
PREMIERENE.NS,974.2000122070312,1134.0,-14.091709681919639,1646650.8253968253,-2.774449879537799,-5.947097288785253,-7.68502159278327,24.693734108403053,0.06105122719815412,990.5491738158146,1003.745675060675,1032.27,1033.9157788085938,935.2464038085938,45,-16.216933369846785,13.814178785507302,False,49
OBEROIRLTY.NS,1741.0999755859375,1983.9545449282684,-12.240934146558867,533054.7888446215,-7.17103869432405,-5.682558202278576,2.239718676625202,18.692714154600452,0.06295385754939621,1823.0988566351095,1839.027890368022,1853.6318334960938,1767.3987976074218,1672.7911260986327,49,-13.566565664934371,19.64376547288613,True,49
TNPL.NS,153.27000427246094,175.75,-12.790893728329477,190417.676,-0.7061391121927274,-0.7961137395074869,5.878702741469866,10.792256997104644,0.058506769621620464,151.79771476102164,149.39112481183403,147.58180114746094,147.9633009338379,143.2007006072998,236,-30.862018699157623,-1.9696455471601482,False,49
ZENTEC.NS,1722.5999755859375,2042.629425992547,-15.667523748273727,598070.7888446215,-4.84450482664236,-5.525259094327728,-3.6664930440594157,21.493215201887473,0.05907835866007383,1786.6666750296235,1802.1188088776369,1792.8843872070313,1748.7615075683593,1566.3116247558594,16,-16.426349593175495,4.873010637174691,False,49
BFUTILITIE.NS,548.9000244140625,898.7000122070312,-38.92288672990317,116094.05179282869,0.9007397819967844,-2.0171345138765617,-10.56618746817719,24.283942488339715,0.06230367830307097,531.2076750906087,532.9913515341051,558.9480004882812,573.613501586914,557.7865000915527,242,-58.97407286091204,6.892260299221764,False,49
HEXT.NS,497.04998779296875,792.7687780924847,-37.30202279295833,909353.6693227092,-5.968594258445914,-13.488817621892647,-0.5402725776951001,23.117271123510697,0.05790203725872628,521.2913990051942,534.1104668200871,552.4429986572266,525.2329913330078,560.1150730895996,193,-50.454965468223456,14.680879274174096,True,49
PNB.NS,116.75,131.33111679644097,-11.10256057522242,18399172.448412698,-0.21367521367521292,-0.714343365975556,8.131887265009418,7.560333685620146,0.052994634591882514,116.23802686112627,115.82250625155615,112.74380035400391,108.68517723083497,112.40960174560547,163,-27.118014735403897,4.641658773933077,False,48
PIDILITIND.NS,1566.9000244140625,1707.5,-8.234259185120795,781863.4365079365,-3.8416677254334175,-7.617472615506726,0.4444156825454293,17.774825159682695,0.05335593472992021,1600.2802790368744,1618.9349514210169,1621.6033227539062,1551.3790698242187,1487.2776885986327,20,-9.786235759059291,7.930287696985205,True,48
INDIGRID.NS,173.85000610351562,177.25,-1.9181911968882193,894168.3775100402,-0.7818714231498491,-0.12818133710236213,4.02876281615121,10.243551268845952,0.052022259426482864,174.67195262550504,174.79059157100266,174.69370727539064,170.9362417602539,163.97933876037598,17,-2.00282259619623,4.726231080913301,False,48
